exp;success;longest_path;time
small_obstacles_range3_3d_agents60_16;0;0;119.33
small_obstacles_range3_3d_agents60_4;0;0;119.41
small_obstacles_range3_3d_agents60_15;0;0;119.44
small_obstacles_range3_3d_agents60_3;0;0;119.2
small_obstacles_range3_3d_agents60_18;0;0;119.29
small_obstacles_range3_3d_agents60_19;0;0;119.33
small_obstacles_range3_3d_agents60_5;0;0;119.28
small_obstacles_range3_3d_agents60_2;0;0;119.43
small_obstacles_range3_3d_agents60_17;0;0;119.37
small_obstacles_range3_3d_agents60_1;0;0;119.39
small_obstacles_range3_3d_agents60_7;0;0;119.25
small_obstacles_range3_3d_agents60_9;0;0;119.34
small_obstacles_range3_3d_agents60_13;0;0;119.32
small_obstacles_range3_3d_agents60_14;0;0;119.29
small_obstacles_range3_3d_agents60_8;0;0;119.27
small_obstacles_range3_3d_agents60_10;0;0;119.33
small_obstacles_range3_3d_agents60_11;0;0;119.22
small_obstacles_range3_3d_agents60_6;0;0;119.33
small_obstacles_range3_3d_agents60_12;0;0;119.42
small_obstacles_range3_3d_agents60_0;0;0;119.33
