exp;success;longest_path;time
offices_range1_agents10_2;1;34;0.9
offices_range1_agents10_4;1;37;0.06
offices_range1_agents10_7;0;0;70.12
offices_range1_agents10_1;1;32;0.93
offices_range1_agents10_3;1;71;2.21
offices_range1_agents10_17;1;91;0.13
offices_range1_agents10_16;1;87;0.65
offices_range1_agents10_18;1;28;0.21
offices_range1_agents10_11;0;0;77.51
offices_range1_agents10_19;1;28;4.92
offices_range1_agents10_8;1;37;0.22
offices_range1_agents10_13;0;0;119.95
offices_range1_agents10_14;1;30;1.0
offices_range1_agents10_0;0;0;119.93
offices_range1_agents10_10;0;0;72.4
offices_range1_agents10_12;1;48;2.5
offices_range1_agents10_5;0;0;33.82
offices_range1_agents10_6;1;50;0.35
offices_range1_agents10_9;1;76;0.49
offices_range1_agents10_15;1;83;0.16
