exp;success;longest_path;time
small_obstacles_range3_3d_agents30_11;0;0;85.81
small_obstacles_range3_3d_agents30_13;0;0;83.12
small_obstacles_range3_3d_agents30_0;0;0;119.34
small_obstacles_range3_3d_agents30_15;0;0;117.31
small_obstacles_range3_3d_agents30_18;0;0;119.05
small_obstacles_range3_3d_agents30_14;0;0;119.11
small_obstacles_range3_3d_agents30_1;0;0;119.21
small_obstacles_range3_3d_agents30_8;0;0;119.17
small_obstacles_range3_3d_agents30_5;0;0;119.07
small_obstacles_range3_3d_agents30_2;0;0;107.57
small_obstacles_range3_3d_agents30_17;0;0;119.28
small_obstacles_range3_3d_agents30_16;0;0;103.1
small_obstacles_range3_3d_agents30_4;0;0;97.4
small_obstacles_range3_3d_agents30_7;0;0;100.75
small_obstacles_range3_3d_agents30_3;0;0;115.31
small_obstacles_range3_3d_agents30_12;0;0;119.13
small_obstacles_range3_3d_agents30_19;0;0;119.08
small_obstacles_range3_3d_agents30_9;0;0;119.14
small_obstacles_range3_3d_agents30_10;0;0;118.96
small_obstacles_range3_3d_agents30_6;0;0;119.05
