exp;success;longest_path;time
small_obstacles_range3_3d_agents125_6;0;0;119.47
small_obstacles_range3_3d_agents125_18;0;0;119.52
small_obstacles_range3_3d_agents125_12;0;0;119.51
small_obstacles_range3_3d_agents125_13;0;0;119.49
small_obstacles_range3_3d_agents125_3;0;0;119.47
small_obstacles_range3_3d_agents125_4;0;0;119.4
small_obstacles_range3_3d_agents125_15;0;0;119.52
small_obstacles_range3_3d_agents125_1;0;0;119.54
small_obstacles_range3_3d_agents125_14;0;0;119.46
small_obstacles_range3_3d_agents125_17;0;0;119.42
small_obstacles_range3_3d_agents125_11;0;0;119.46
small_obstacles_range3_3d_agents125_9;0;0;119.46
small_obstacles_range3_3d_agents125_0;0;0;119.48
small_obstacles_range3_3d_agents125_8;0;0;119.52
small_obstacles_range3_3d_agents125_10;0;0;119.48
small_obstacles_range3_3d_agents125_19;0;0;119.5
small_obstacles_range3_3d_agents125_7;0;0;119.49
small_obstacles_range3_3d_agents125_5;0;0;119.5
small_obstacles_range3_3d_agents125_2;0;0;119.51
small_obstacles_range3_3d_agents125_16;0;0;119.48
