exp;success;longest_path;time
small_obstacles_range3_3d_agents10_1;0;0;86.36
small_obstacles_range3_3d_agents10_19;1;45;6.48
small_obstacles_range3_3d_agents10_10;1;88;6.02
small_obstacles_range3_3d_agents10_16;0;0;59.56
small_obstacles_range3_3d_agents10_0;0;0;83.63
small_obstacles_range3_3d_agents10_15;0;0;73.45
small_obstacles_range3_3d_agents10_14;0;0;88.12
small_obstacles_range3_3d_agents10_3;0;0;80.64
small_obstacles_range3_3d_agents10_8;1;47;0.33
small_obstacles_range3_3d_agents10_11;1;69;10.81
small_obstacles_range3_3d_agents10_18;1;56;45.57
small_obstacles_range3_3d_agents10_17;1;26;0.36
small_obstacles_range3_3d_agents10_5;1;52;0.35
small_obstacles_range3_3d_agents10_9;1;38;2.6
small_obstacles_range3_3d_agents10_12;0;0;74.97
small_obstacles_range3_3d_agents10_4;0;0;79.11
small_obstacles_range3_3d_agents10_7;1;61;0.39
small_obstacles_range3_3d_agents10_2;1;12;0.35
small_obstacles_range3_3d_agents10_6;1;30;0.33
small_obstacles_range3_3d_agents10_13;0;0;65.54
