exp;success;longest_path;time
pyramid_range3_3d_agents300_8;0;0;47.03
pyramid_range3_3d_agents300_10;0;0;119.91
pyramid_range3_3d_agents300_1;0;0;54.74
pyramid_range3_3d_agents300_11;0;0;119.92
pyramid_range3_3d_agents300_18;0;0;61.35
pyramid_range3_3d_agents300_3;0;0;119.69
pyramid_range3_3d_agents300_5;0;0;119.62
pyramid_range3_3d_agents300_6;0;0;84.14
pyramid_range3_3d_agents300_13;0;0;119.88
pyramid_range3_3d_agents300_16;0;0;119.72
pyramid_range3_3d_agents300_4;0;0;119.81
pyramid_range3_3d_agents300_0;0;0;92.78
pyramid_range3_3d_agents300_7;0;0;38.43
pyramid_range3_3d_agents300_19;0;0;61.54
pyramid_range3_3d_agents300_15;0;0;119.11
pyramid_range3_3d_agents300_17;0;0;103.55
pyramid_range3_3d_agents300_2;0;0;64.36
pyramid_range3_3d_agents300_12;0;0;112.44
pyramid_range3_3d_agents300_14;0;0;29.95
pyramid_range3_3d_agents300_9;0;0;119.12
