exp;success;longest_path;time
small_obstacles_range3_3d_agents15_14;0;0;99.66
small_obstacles_range3_3d_agents15_17;0;0;84.05
small_obstacles_range3_3d_agents15_5;1;32;0.41
small_obstacles_range3_3d_agents15_1;0;0;87.15
small_obstacles_range3_3d_agents15_15;0;0;88.01
small_obstacles_range3_3d_agents15_2;0;0;104.75
small_obstacles_range3_3d_agents15_8;0;0;95.99
small_obstacles_range3_3d_agents15_18;1;32;0.38
small_obstacles_range3_3d_agents15_16;0;0;112.78
small_obstacles_range3_3d_agents15_11;0;0;85.06
small_obstacles_range3_3d_agents15_9;1;41;10.25
small_obstacles_range3_3d_agents15_13;0;0;81.66
small_obstacles_range3_3d_agents15_10;0;0;68.6
small_obstacles_range3_3d_agents15_19;0;0;83.45
small_obstacles_range3_3d_agents15_6;0;0;101.41
small_obstacles_range3_3d_agents15_0;0;0;90.25
small_obstacles_range3_3d_agents15_3;0;0;37.01
small_obstacles_range3_3d_agents15_4;0;0;82.23
small_obstacles_range3_3d_agents15_7;1;41;0.36
small_obstacles_range3_3d_agents15_12;0;0;100.42
