exp;success;longest_path;time
pyramid_range3_3d_agents15_6;0;0;99.05
pyramid_range3_3d_agents15_8;1;16;1.79
pyramid_range3_3d_agents15_13;0;0;71.17
pyramid_range3_3d_agents15_7;0;0;82.53
pyramid_range3_3d_agents15_4;1;29;0.04
pyramid_range3_3d_agents15_1;1;12;0.04
pyramid_range3_3d_agents15_3;1;14;0.03
pyramid_range3_3d_agents15_12;1;19;0.4
pyramid_range3_3d_agents15_15;1;25;0.03
pyramid_range3_3d_agents15_18;1;29;0.17
pyramid_range3_3d_agents15_2;0;0;40.67
pyramid_range3_3d_agents15_11;1;19;0.52
pyramid_range3_3d_agents15_16;0;0;101.19
pyramid_range3_3d_agents15_9;1;26;0.05
pyramid_range3_3d_agents15_10;1;27;0.04
pyramid_range3_3d_agents15_17;1;16;0.28
pyramid_range3_3d_agents15_19;1;30;0.12
pyramid_range3_3d_agents15_0;0;0;99.63
pyramid_range3_3d_agents15_5;1;11;0.04
pyramid_range3_3d_agents15_14;1;21;0.04
