exp;success;longest_path;time
small_obstacles_range3_3d_agents5_16;1;55;35.07
small_obstacles_range3_3d_agents5_9;1;23;0.34
small_obstacles_range3_3d_agents5_6;1;61;0.31
small_obstacles_range3_3d_agents5_10;1;52;0.28
small_obstacles_range3_3d_agents5_1;1;36;0.61
small_obstacles_range3_3d_agents5_8;1;33;0.41
small_obstacles_range3_3d_agents5_12;1;68;0.32
small_obstacles_range3_3d_agents5_2;0;0;47.56
small_obstacles_range3_3d_agents5_14;1;47;0.31
small_obstacles_range3_3d_agents5_13;1;39;0.27
small_obstacles_range3_3d_agents5_11;1;53;5.81
small_obstacles_range3_3d_agents5_19;1;57;0.31
small_obstacles_range3_3d_agents5_4;1;38;0.31
small_obstacles_range3_3d_agents5_15;1;62;0.36
small_obstacles_range3_3d_agents5_3;1;70;0.31
small_obstacles_range3_3d_agents5_17;1;73;0.39
small_obstacles_range3_3d_agents5_0;1;42;0.29
small_obstacles_range3_3d_agents5_18;1;28;0.31
small_obstacles_range3_3d_agents5_7;1;39;0.31
small_obstacles_range3_3d_agents5_5;1;35;0.28
