exp;success;longest_path;time
offices_range1_agents2_1;1;70;0.02
offices_range1_agents2_2;1;35;0.01
offices_range1_agents2_14;1;26;0.01
offices_range1_agents2_0;1;41;0.01
offices_range1_agents2_13;1;52;0.01
offices_range1_agents2_3;1;49;0.01
offices_range1_agents2_10;1;22;0.02
offices_range1_agents2_8;1;51;0.01
offices_range1_agents2_6;1;26;0.01
offices_range1_agents2_5;1;70;0.03
offices_range1_agents2_15;1;43;0.01
offices_range1_agents2_7;1;75;0.01
offices_range1_agents2_16;1;45;0.01
offices_range1_agents2_18;1;35;0.01
offices_range1_agents2_12;1;67;0.01
offices_range1_agents2_9;1;83;0.01
offices_range1_agents2_11;1;27;0.01
offices_range1_agents2_4;1;49;0.02
offices_range1_agents2_19;1;43;0.01
offices_range1_agents2_17;1;32;0.02
