exp;success;longest_path;time
parallel_range4_agents30_8;0;0;85.65
parallel_range4_agents30_3;0;0;87.07
parallel_range4_agents30_5;0;0;70.94
parallel_range4_agents30_6;0;0;78.95
parallel_range4_agents30_0;0;0;112.34
parallel_range4_agents30_11;0;0;82.6
parallel_range4_agents30_13;0;0;75.25
parallel_range4_agents30_7;0;0;72.5
parallel_range4_agents30_1;0;0;91.44
parallel_range4_agents30_2;0;0;80.66
parallel_range4_agents30_4;0;0;75.49
parallel_range4_agents30_9;0;0;90.88
parallel_range4_agents30_12;0;0;82.19
parallel_range4_agents30_17;0;0;77.26
parallel_range4_agents30_19;0;0;70.38
parallel_range4_agents30_15;0;0;73.08
parallel_range4_agents30_18;0;0;80.28
parallel_range4_agents30_14;0;0;70.46
parallel_range4_agents30_10;0;0;74.54
parallel_range4_agents30_16;0;0;90.4
