exp;success;longest_path;time
parallel_range4_agents20_14;0;0;68.89
parallel_range4_agents20_1;0;0;69.51
parallel_range4_agents20_12;0;0;60.42
parallel_range4_agents20_7;0;0;71.81
parallel_range4_agents20_0;0;0;72.19
parallel_range4_agents20_19;0;0;51.42
parallel_range4_agents20_17;0;0;70.75
parallel_range4_agents20_3;0;0;90.76
parallel_range4_agents20_4;0;0;91.42
parallel_range4_agents20_15;0;0;103.76
parallel_range4_agents20_16;0;0;71.89
parallel_range4_agents20_9;0;0;66.06
parallel_range4_agents20_5;0;0;70.86
parallel_range4_agents20_13;0;0;69.36
parallel_range4_agents20_11;0;0;78.13
parallel_range4_agents20_6;0;0;83.47
parallel_range4_agents20_2;1;51;41.04
parallel_range4_agents20_8;0;0;78.16
parallel_range4_agents20_18;0;0;82.35
parallel_range4_agents20_10;0;0;88.75
