exp;success;longest_path;time
pyramid_range3_3d_agents30_16;1;58;0.91
pyramid_range3_3d_agents30_9;1;204;2.31
pyramid_range3_3d_agents30_14;1;244;3.98
pyramid_range3_3d_agents30_6;1;239;5.33
pyramid_range3_3d_agents30_0;1;286;2.08
pyramid_range3_3d_agents30_4;1;367;4.57
pyramid_range3_3d_agents30_15;1;218;5.22
pyramid_range3_3d_agents30_8;1;301;3.38
pyramid_range3_3d_agents30_17;1;196;3.99
pyramid_range3_3d_agents30_1;1;376;5.17
pyramid_range3_3d_agents30_12;1;145;2.01
pyramid_range3_3d_agents30_7;1;125;2.28
pyramid_range3_3d_agents30_13;1;278;1.61
pyramid_range3_3d_agents30_2;1;212;3.84
pyramid_range3_3d_agents30_10;1;539;25.46
pyramid_range3_3d_agents30_11;1;31;0.66
pyramid_range3_3d_agents30_18;1;87;1.4
pyramid_range3_3d_agents30_3;1;119;3.4
pyramid_range3_3d_agents30_19;1;256;3.9
pyramid_range3_3d_agents30_5;1;236;4.69
