exp;success;longest_path;time
pyramid_range3_3d_agents50_3;1;100;4.97
pyramid_range3_3d_agents50_17;1;498;27.32
pyramid_range3_3d_agents50_11;1;103;5.6
pyramid_range3_3d_agents50_13;1;88;5.54
pyramid_range3_3d_agents50_2;1;205;11.56
pyramid_range3_3d_agents50_18;1;446;9.56
pyramid_range3_3d_agents50_7;1;108;22.91
pyramid_range3_3d_agents50_0;1;489;35.52
pyramid_range3_3d_agents50_5;0;0;119.88
pyramid_range3_3d_agents50_8;1;533;114.11
pyramid_range3_3d_agents50_16;1;344;22.14
pyramid_range3_3d_agents50_15;1;168;9.52
pyramid_range3_3d_agents50_4;1;53;2.47
pyramid_range3_3d_agents50_6;1;504;23.55
pyramid_range3_3d_agents50_10;1;320;11.31
pyramid_range3_3d_agents50_19;1;181;8.8
pyramid_range3_3d_agents50_14;1;291;16.15
pyramid_range3_3d_agents50_12;1;208;8.47
pyramid_range3_3d_agents50_9;0;0;119.84
pyramid_range3_3d_agents50_1;1;210;9.37
