exp;success;longest_path;time
pyramid_range3_3d_agents100_6;1;235;87.06
pyramid_range3_3d_agents100_10;0;0;119.83
pyramid_range3_3d_agents100_18;0;0;119.8
pyramid_range3_3d_agents100_2;0;0;119.78
pyramid_range3_3d_agents100_4;0;0;119.86
pyramid_range3_3d_agents100_11;1;113;81.62
pyramid_range3_3d_agents100_7;1;172;45.98
pyramid_range3_3d_agents100_5;1;161;51.93
pyramid_range3_3d_agents100_17;0;0;119.84
pyramid_range3_3d_agents100_12;1;451;104.35
pyramid_range3_3d_agents100_8;1;331;88.73
pyramid_range3_3d_agents100_13;0;0;119.79
pyramid_range3_3d_agents100_9;0;0;119.76
pyramid_range3_3d_agents100_1;1;388;97.96
pyramid_range3_3d_agents100_3;1;230;51.08
pyramid_range3_3d_agents100_15;1;267;53.75
pyramid_range3_3d_agents100_14;0;0;119.8
pyramid_range3_3d_agents100_19;1;198;39.92
pyramid_range3_3d_agents100_16;1;310;67.49
pyramid_range3_3d_agents100_0;0;0;119.74
