exp;success;longest_path;time
small_obstacles_range3_3d_agents20_9;1;207;5.57
small_obstacles_range3_3d_agents20_6;1;80;4.46
small_obstacles_range3_3d_agents20_17;1;103;4.55
small_obstacles_range3_3d_agents20_13;1;378;7.38
small_obstacles_range3_3d_agents20_5;1;191;6.25
small_obstacles_range3_3d_agents20_14;1;366;6.17
small_obstacles_range3_3d_agents20_19;1;62;4.2
small_obstacles_range3_3d_agents20_18;1;66;4.41
small_obstacles_range3_3d_agents20_10;1;408;8.08
small_obstacles_range3_3d_agents20_1;1;499;6.25
small_obstacles_range3_3d_agents20_16;1;216;6.24
small_obstacles_range3_3d_agents20_15;1;132;5.39
small_obstacles_range3_3d_agents20_8;1;160;5.14
small_obstacles_range3_3d_agents20_0;1;69;4.38
small_obstacles_range3_3d_agents20_4;1;282;6.44
small_obstacles_range3_3d_agents20_2;1;116;6.56
small_obstacles_range3_3d_agents20_12;1;513;11.75
small_obstacles_range3_3d_agents20_7;1;220;5.65
small_obstacles_range3_3d_agents20_11;0;0;119.63
small_obstacles_range3_3d_agents20_3;1;59;4.49
