exp;success;longest_path;time
small_obstacles_range3_3d_agents5_16;1;89;3.55
small_obstacles_range3_3d_agents5_9;1;23;3.52
small_obstacles_range3_3d_agents5_6;1;180;3.54
small_obstacles_range3_3d_agents5_10;1;52;3.55
small_obstacles_range3_3d_agents5_1;1;207;3.55
small_obstacles_range3_3d_agents5_8;1;32;3.5
small_obstacles_range3_3d_agents5_12;1;77;3.6
small_obstacles_range3_3d_agents5_2;1;89;3.55
small_obstacles_range3_3d_agents5_14;1;119;3.56
small_obstacles_range3_3d_agents5_13;1;40;3.54
small_obstacles_range3_3d_agents5_11;1;88;3.55
small_obstacles_range3_3d_agents5_19;1;99;3.76
small_obstacles_range3_3d_agents5_4;1;208;3.56
small_obstacles_range3_3d_agents5_15;1;59;3.53
small_obstacles_range3_3d_agents5_3;1;90;3.54
small_obstacles_range3_3d_agents5_17;1;81;3.54
small_obstacles_range3_3d_agents5_0;1;119;3.55
small_obstacles_range3_3d_agents5_18;1;70;3.55
small_obstacles_range3_3d_agents5_7;1;74;3.55
small_obstacles_range3_3d_agents5_5;1;96;3.54
