exp;success;longest_path;time
small_obstacles_range3_3d_agents30_11;1;437;21.6
small_obstacles_range3_3d_agents30_13;1;643;30.49
small_obstacles_range3_3d_agents30_0;1;220;14.33
small_obstacles_range3_3d_agents30_15;1;496;35.12
small_obstacles_range3_3d_agents30_18;1;180;7.93
small_obstacles_range3_3d_agents30_14;1;474;8.97
small_obstacles_range3_3d_agents30_1;1;267;13.81
small_obstacles_range3_3d_agents30_8;1;100;6.47
small_obstacles_range3_3d_agents30_5;1;341;12.26
small_obstacles_range3_3d_agents30_2;1;1088;44.87
small_obstacles_range3_3d_agents30_17;1;209;8.36
small_obstacles_range3_3d_agents30_16;1;503;20.26
small_obstacles_range3_3d_agents30_4;1;359;9.07
small_obstacles_range3_3d_agents30_7;0;0;119.41
small_obstacles_range3_3d_agents30_3;1;275;11.62
small_obstacles_range3_3d_agents30_12;1;259;12.5
small_obstacles_range3_3d_agents30_19;1;419;18.98
small_obstacles_range3_3d_agents30_9;1;516;25.3
small_obstacles_range3_3d_agents30_10;1;323;13.63
small_obstacles_range3_3d_agents30_6;1;628;39.18
