exp;success;longest_path;time
parallel_range4_agents100_7;0;0;119.73
parallel_range4_agents100_4;0;0;119.8
parallel_range4_agents100_16;0;0;119.76
parallel_range4_agents100_14;0;0;119.64
parallel_range4_agents100_12;0;0;119.61
parallel_range4_agents100_15;0;0;119.74
parallel_range4_agents100_5;1;360;43.81
parallel_range4_agents100_8;1;306;36.99
parallel_range4_agents100_9;0;0;119.67
parallel_range4_agents100_19;0;0;119.49
parallel_range4_agents100_0;1;771;107.09
parallel_range4_agents100_10;0;0;119.89
parallel_range4_agents100_3;1;267;67.72
parallel_range4_agents100_18;0;0;119.59
parallel_range4_agents100_13;0;0;119.82
parallel_range4_agents100_1;1;672;108.09
parallel_range4_agents100_2;0;0;119.6
parallel_range4_agents100_17;0;0;119.82
parallel_range4_agents100_11;0;0;119.72
parallel_range4_agents100_6;0;0;119.73
