exp;success;longest_path;time
offices_range1_agents200_4;0;0;110.18
offices_range1_agents200_11;0;0;107.77
offices_range1_agents200_6;0;0;109.69
offices_range1_agents200_8;0;0;107.45
offices_range1_agents200_1;0;0;112.21
offices_range1_agents200_18;0;0;107.87
offices_range1_agents200_17;0;0;111.3
offices_range1_agents200_7;0;0;108.82
offices_range1_agents200_14;0;0;103.41
offices_range1_agents200_9;0;0;107.29
offices_range1_agents200_0;0;0;108.44
offices_range1_agents200_5;0;0;99.12
offices_range1_agents200_10;0;0;107.25
offices_range1_agents200_3;0;0;108.93
offices_range1_agents200_19;0;0;116.29
offices_range1_agents200_15;0;0;107.56
offices_range1_agents200_16;0;0;109.87
offices_range1_agents200_2;0;0;109.41
offices_range1_agents200_13;0;0;110.37
offices_range1_agents200_12;0;0;107.17
