exp;success;longest_path;time
pyramid_range3_3d_agents80_12;1;94;43.1
pyramid_range3_3d_agents80_17;1;392;76.75
pyramid_range3_3d_agents80_14;1;221;14.52
pyramid_range3_3d_agents80_6;1;373;74.83
pyramid_range3_3d_agents80_18;0;0;119.81
pyramid_range3_3d_agents80_19;1;148;54.64
pyramid_range3_3d_agents80_3;1;510;113.15
pyramid_range3_3d_agents80_5;1;249;57.12
pyramid_range3_3d_agents80_7;1;159;25.23
pyramid_range3_3d_agents80_2;0;0;119.83
pyramid_range3_3d_agents80_11;0;0;119.84
pyramid_range3_3d_agents80_16;1;348;66.77
pyramid_range3_3d_agents80_9;1;463;116.96
pyramid_range3_3d_agents80_0;1;310;46.3
pyramid_range3_3d_agents80_15;1;290;7.92
pyramid_range3_3d_agents80_10;0;0;119.81
pyramid_range3_3d_agents80_4;1;207;29.06
pyramid_range3_3d_agents80_8;0;0;119.83
pyramid_range3_3d_agents80_13;1;263;26.06
pyramid_range3_3d_agents80_1;1;408;55.33
