exp;success;longest_path;time
parallel_range4_agents30_8;1;405;2.94
parallel_range4_agents30_3;1;227;1.13
parallel_range4_agents30_5;1;398;2.01
parallel_range4_agents30_6;1;131;0.91
parallel_range4_agents30_0;1;82;0.68
parallel_range4_agents30_11;1;3005;52.03
parallel_range4_agents30_13;1;92;0.79
parallel_range4_agents30_7;1;127;0.58
parallel_range4_agents30_1;1;109;0.59
parallel_range4_agents30_2;1;1480;23.19
parallel_range4_agents30_4;1;127;1.42
parallel_range4_agents30_9;1;136;0.75
parallel_range4_agents30_12;1;183;1.13
parallel_range4_agents30_17;1;327;2.72
parallel_range4_agents30_19;1;398;3.47
parallel_range4_agents30_15;1;244;1.88
parallel_range4_agents30_18;1;1880;28.77
parallel_range4_agents30_14;1;112;0.53
parallel_range4_agents30_10;1;79;0.45
parallel_range4_agents30_16;1;561;5.49
