exp;success;longest_path;time
pyramid_range3_3d_agents40_4;1;92;5.51
pyramid_range3_3d_agents40_0;1;360;8.81
pyramid_range3_3d_agents40_11;1;295;6.14
pyramid_range3_3d_agents40_9;1;506;14.5
pyramid_range3_3d_agents40_19;1;172;3.73
pyramid_range3_3d_agents40_5;1;506;20.04
pyramid_range3_3d_agents40_14;1;192;6.35
pyramid_range3_3d_agents40_7;1;102;2.62
pyramid_range3_3d_agents40_16;1;188;3.91
pyramid_range3_3d_agents40_3;1;249;7.31
pyramid_range3_3d_agents40_8;1;508;21.26
pyramid_range3_3d_agents40_18;1;391;6.93
pyramid_range3_3d_agents40_1;1;1519;63.07
pyramid_range3_3d_agents40_2;1;1003;53.06
pyramid_range3_3d_agents40_17;1;444;8.9
pyramid_range3_3d_agents40_10;1;294;11.07
pyramid_range3_3d_agents40_12;1;275;10.76
pyramid_range3_3d_agents40_6;1;306;11.57
pyramid_range3_3d_agents40_15;1;484;13.31
pyramid_range3_3d_agents40_13;1;501;16.01
