exp;success;longest_path;time
small_obstacles_range3_3d_agents60_16;0;0;118.79
small_obstacles_range3_3d_agents60_4;0;0;118.03
small_obstacles_range3_3d_agents60_15;0;0;118.98
small_obstacles_range3_3d_agents60_3;0;0;118.48
small_obstacles_range3_3d_agents60_18;1;490;59.34
small_obstacles_range3_3d_agents60_19;1;250;44.58
small_obstacles_range3_3d_agents60_5;1;476;73.68
small_obstacles_range3_3d_agents60_2;0;0;119.0
small_obstacles_range3_3d_agents60_17;0;0;119.06
small_obstacles_range3_3d_agents60_1;0;0;119.03
small_obstacles_range3_3d_agents60_7;1;255;47.74
small_obstacles_range3_3d_agents60_9;0;0;118.67
small_obstacles_range3_3d_agents60_13;1;158;26.07
small_obstacles_range3_3d_agents60_14;0;0;119.11
small_obstacles_range3_3d_agents60_8;1;451;72.5
small_obstacles_range3_3d_agents60_10;1;511;99.1
small_obstacles_range3_3d_agents60_11;0;0;118.9
small_obstacles_range3_3d_agents60_6;0;0;118.39
small_obstacles_range3_3d_agents60_12;0;0;119.24
small_obstacles_range3_3d_agents60_0;1;396;80.46
