exp;success;longest_path;time
parallel_range4_agents40_10;1;567;7.24
parallel_range4_agents40_9;1;1152;20.06
parallel_range4_agents40_5;1;190;2.2
parallel_range4_agents40_3;1;1483;52.76
parallel_range4_agents40_19;1;303;3.26
parallel_range4_agents40_11;1;337;6.55
parallel_range4_agents40_7;1;104;1.21
parallel_range4_agents40_16;1;353;5.06
parallel_range4_agents40_2;1;124;1.25
parallel_range4_agents40_0;1;368;4.87
parallel_range4_agents40_14;1;606;14.47
parallel_range4_agents40_17;1;76;1.16
parallel_range4_agents40_6;1;199;3.24
parallel_range4_agents40_8;1;129;1.22
parallel_range4_agents40_12;1;198;2.34
parallel_range4_agents40_13;1;291;4.03
parallel_range4_agents40_15;1;355;4.11
parallel_range4_agents40_1;1;782;18.94
parallel_range4_agents40_18;1;90;1.38
parallel_range4_agents40_4;1;162;2.11
