exp;success;longest_path;time
parallel_range4_agents15_10;1;112;0.18
parallel_range4_agents15_13;1;1683;8.07
parallel_range4_agents15_17;1;141;0.26
parallel_range4_agents15_5;1;331;0.91
parallel_range4_agents15_9;1;92;0.35
parallel_range4_agents15_14;1;174;0.62
parallel_range4_agents15_16;1;99;0.19
parallel_range4_agents15_19;1;95;0.16
parallel_range4_agents15_1;1;149;0.19
parallel_range4_agents15_15;1;73;0.15
parallel_range4_agents15_11;1;181;0.27
parallel_range4_agents15_18;1;111;0.25
parallel_range4_agents15_0;1;105;0.25
parallel_range4_agents15_4;1;107;0.18
parallel_range4_agents15_2;1;1803;13.31
parallel_range4_agents15_6;1;126;0.16
parallel_range4_agents15_8;1;196;0.24
parallel_range4_agents15_12;1;58;0.14
parallel_range4_agents15_3;1;111;0.2
parallel_range4_agents15_7;1;145;0.24
