exp;success;longest_path;time
offices_range1_agents150_2;0;0;105.97
offices_range1_agents150_16;0;0;105.29
offices_range1_agents150_18;0;0;106.86
offices_range1_agents150_15;0;0;108.23
offices_range1_agents150_8;0;0;117.06
offices_range1_agents150_0;0;0;108.09
offices_range1_agents150_17;0;0;108.22
offices_range1_agents150_4;0;0;109.75
offices_range1_agents150_11;0;0;105.62
offices_range1_agents150_12;0;0;106.87
offices_range1_agents150_1;0;0;110.13
offices_range1_agents150_9;0;0;110.22
offices_range1_agents150_3;0;0;110.0
offices_range1_agents150_5;0;0;107.31
offices_range1_agents150_7;0;0;104.62
offices_range1_agents150_10;0;0;105.62
offices_range1_agents150_14;0;0;106.93
offices_range1_agents150_19;0;0;107.23
offices_range1_agents150_6;0;0;105.95
offices_range1_agents150_13;0;0;105.98
