exp;success;longest_path;time
offices_range1_agents15_5;1;141;0.45
offices_range1_agents15_17;1;146;0.2
offices_range1_agents15_2;1;82;0.2
offices_range1_agents15_12;1;61;0.18
offices_range1_agents15_1;1;43;0.17
offices_range1_agents15_19;1;209;0.22
offices_range1_agents15_8;1;122;0.21
offices_range1_agents15_9;1;65;0.18
offices_range1_agents15_0;1;274;0.25
offices_range1_agents15_15;1;67;0.17
offices_range1_agents15_14;1;208;0.23
offices_range1_agents15_7;1;92;0.21
offices_range1_agents15_4;1;401;0.31
offices_range1_agents15_13;1;625;0.44
offices_range1_agents15_16;1;76;0.19
offices_range1_agents15_10;1;557;0.37
offices_range1_agents15_6;1;605;0.45
offices_range1_agents15_11;1;801;0.51
offices_range1_agents15_18;1;174;0.37
offices_range1_agents15_3;1;50;0.18
