exp;success;longest_path;time
offices_range1_agents40_13;1;189;0.72
offices_range1_agents40_4;1;1727;7.79
offices_range1_agents40_0;1;245;1.71
offices_range1_agents40_1;1;265;2.07
offices_range1_agents40_3;1;374;2.06
offices_range1_agents40_14;1;649;2.51
offices_range1_agents40_12;1;413;1.78
offices_range1_agents40_19;1;331;1.71
offices_range1_agents40_2;1;304;1.62
offices_range1_agents40_5;1;371;1.31
offices_range1_agents40_8;1;1497;20.3
offices_range1_agents40_11;1;664;18.21
offices_range1_agents40_10;1;383;2.12
offices_range1_agents40_9;1;666;3.21
offices_range1_agents40_18;1;2764;24.34
offices_range1_agents40_6;1;2077;10.01
offices_range1_agents40_7;1;1236;5.3
offices_range1_agents40_15;1;215;1.76
offices_range1_agents40_16;1;152;0.66
offices_range1_agents40_17;1;628;2.05
