exp;success;longest_path;time
parallel_range4_agents80_16;1;1207;111.22
parallel_range4_agents80_12;1;262;19.45
parallel_range4_agents80_18;1;322;31.43
parallel_range4_agents80_3;1;452;46.48
parallel_range4_agents80_8;0;0;119.85
parallel_range4_agents80_15;0;0;119.86
parallel_range4_agents80_1;1;706;49.83
parallel_range4_agents80_4;0;0;119.84
parallel_range4_agents80_19;1;414;39.26
parallel_range4_agents80_17;1;162;10.97
parallel_range4_agents80_2;1;719;78.91
parallel_range4_agents80_5;1;318;31.18
parallel_range4_agents80_14;0;0;119.87
parallel_range4_agents80_6;0;0;119.83
parallel_range4_agents80_0;1;700;101.04
parallel_range4_agents80_13;1;1122;85.54
parallel_range4_agents80_7;0;0;119.76
parallel_range4_agents80_9;0;0;119.71
parallel_range4_agents80_10;1;526;74.08
parallel_range4_agents80_11;1;705;50.67
