exp;success;longest_path;time
parallel_range4_agents200_19;0;0;119.78
parallel_range4_agents200_3;0;0;119.84
parallel_range4_agents200_15;0;0;119.81
parallel_range4_agents200_17;0;0;119.67
parallel_range4_agents200_12;0;0;119.83
parallel_range4_agents200_14;0;0;119.78
parallel_range4_agents200_6;0;0;119.71
parallel_range4_agents200_11;0;0;119.75
parallel_range4_agents200_9;0;0;119.82
parallel_range4_agents200_5;0;0;119.82
parallel_range4_agents200_7;0;0;119.75
parallel_range4_agents200_10;0;0;119.79
parallel_range4_agents200_2;0;0;119.75
parallel_range4_agents200_4;0;0;119.71
parallel_range4_agents200_18;0;0;119.74
parallel_range4_agents200_8;0;0;119.8
parallel_range4_agents200_1;0;0;119.75
parallel_range4_agents200_16;0;0;119.77
parallel_range4_agents200_0;0;0;119.76
parallel_range4_agents200_13;0;0;119.72
