exp;success;longest_path;time
parallel_range4_agents15_10;1;112;0.19
parallel_range4_agents15_13;1;2295;13.85
parallel_range4_agents15_17;1;67;0.17
parallel_range4_agents15_5;1;331;1.0
parallel_range4_agents15_9;1;92;0.38
parallel_range4_agents15_14;1;174;0.68
parallel_range4_agents15_16;1;81;0.35
parallel_range4_agents15_19;1;67;0.16
parallel_range4_agents15_1;1;149;0.22
parallel_range4_agents15_15;1;73;0.16
parallel_range4_agents15_11;1;181;0.3
parallel_range4_agents15_18;1;111;0.27
parallel_range4_agents15_0;1;105;0.29
parallel_range4_agents15_4;1;93;0.22
parallel_range4_agents15_2;1;232;0.88
parallel_range4_agents15_6;1;82;0.13
parallel_range4_agents15_8;1;44;0.13
parallel_range4_agents15_12;1;72;0.16
parallel_range4_agents15_3;1;67;0.17
parallel_range4_agents15_7;1;98;0.2
