exp;success;longest_path;time
parallel_range4_agents50_13;1;173;6.62
parallel_range4_agents50_18;1;442;13.56
parallel_range4_agents50_0;1;1490;42.7
parallel_range4_agents50_16;1;116;6.42
parallel_range4_agents50_6;1;1120;86.01
parallel_range4_agents50_17;1;253;5.98
parallel_range4_agents50_10;1;175;4.26
parallel_range4_agents50_1;1;262;6.12
parallel_range4_agents50_3;0;0;119.92
parallel_range4_agents50_7;1;265;7.04
parallel_range4_agents50_4;1;155;3.76
parallel_range4_agents50_19;1;936;26.74
parallel_range4_agents50_11;1;164;4.84
parallel_range4_agents50_12;1;545;19.24
parallel_range4_agents50_14;1;198;4.7
parallel_range4_agents50_2;1;229;11.86
parallel_range4_agents50_5;1;1038;41.54
parallel_range4_agents50_15;1;2137;86.22
parallel_range4_agents50_9;1;693;29.6
parallel_range4_agents50_8;1;372;10.96
