exp;success;longest_path;time
small_obstacles_range3_3d_agents80_12;0;0;119.06
small_obstacles_range3_3d_agents80_3;1;180;61.61
small_obstacles_range3_3d_agents80_17;0;0;118.72
small_obstacles_range3_3d_agents80_9;0;0;119.1
small_obstacles_range3_3d_agents80_5;0;0;119.56
small_obstacles_range3_3d_agents80_11;0;0;119.32
small_obstacles_range3_3d_agents80_13;0;0;119.23
small_obstacles_range3_3d_agents80_6;0;0;119.06
small_obstacles_range3_3d_agents80_18;1;170;99.58
small_obstacles_range3_3d_agents80_0;1;202;99.02
small_obstacles_range3_3d_agents80_10;1;193;82.52
small_obstacles_range3_3d_agents80_2;0;0;119.49
small_obstacles_range3_3d_agents80_16;1;132;44.43
small_obstacles_range3_3d_agents80_7;0;0;118.78
small_obstacles_range3_3d_agents80_4;0;0;119.05
small_obstacles_range3_3d_agents80_15;0;0;118.59
small_obstacles_range3_3d_agents80_19;1;215;59.6
small_obstacles_range3_3d_agents80_8;0;0;119.64
small_obstacles_range3_3d_agents80_1;0;0;118.95
small_obstacles_range3_3d_agents80_14;1;309;100.08
