exp;success;longest_path;time
pyramid_range3_3d_agents80_12;1;402;42.92
pyramid_range3_3d_agents80_17;1;313;42.5
pyramid_range3_3d_agents80_14;1;319;43.98
pyramid_range3_3d_agents80_6;1;373;83.16
pyramid_range3_3d_agents80_18;0;0;119.82
pyramid_range3_3d_agents80_19;1;148;58.77
pyramid_range3_3d_agents80_3;1;345;83.95
pyramid_range3_3d_agents80_5;1;249;64.1
pyramid_range3_3d_agents80_7;1;159;27.43
pyramid_range3_3d_agents80_2;0;0;119.81
pyramid_range3_3d_agents80_11;0;0;119.83
pyramid_range3_3d_agents80_16;1;348;72.43
pyramid_range3_3d_agents80_9;0;0;119.68
pyramid_range3_3d_agents80_0;1;377;77.17
pyramid_range3_3d_agents80_15;1;284;37.47
pyramid_range3_3d_agents80_10;0;0;119.78
pyramid_range3_3d_agents80_4;1;162;26.15
pyramid_range3_3d_agents80_8;0;0;119.82
pyramid_range3_3d_agents80_13;1;263;28.56
pyramid_range3_3d_agents80_1;1;390;112.13
