exp;success;longest_path;time
pyramid_range3_3d_agents30_16;1;81;2.81
pyramid_range3_3d_agents30_9;1;204;2.55
pyramid_range3_3d_agents30_14;1;558;9.58
pyramid_range3_3d_agents30_6;1;239;5.85
pyramid_range3_3d_agents30_0;1;77;1.28
pyramid_range3_3d_agents30_4;1;307;2.83
pyramid_range3_3d_agents30_15;1;218;5.61
pyramid_range3_3d_agents30_8;1;1679;33.57
pyramid_range3_3d_agents30_17;1;208;4.25
pyramid_range3_3d_agents30_1;1;132;2.13
pyramid_range3_3d_agents30_12;1;145;2.2
pyramid_range3_3d_agents30_7;1;259;5.45
pyramid_range3_3d_agents30_13;1;82;1.16
pyramid_range3_3d_agents30_2;1;291;5.05
pyramid_range3_3d_agents30_10;1;540;29.32
pyramid_range3_3d_agents30_11;1;187;3.66
pyramid_range3_3d_agents30_18;1;87;1.49
pyramid_range3_3d_agents30_3;1;308;1.68
pyramid_range3_3d_agents30_19;1;256;4.18
pyramid_range3_3d_agents30_5;1;236;4.91
