exp;success;longest_path;time
offices_range1_agents20_16;1;547;0.87
offices_range1_agents20_10;1;172;0.31
offices_range1_agents20_18;1;188;0.44
offices_range1_agents20_5;1;78;0.23
offices_range1_agents20_7;1;102;0.27
offices_range1_agents20_14;1;61;0.23
offices_range1_agents20_12;1;229;0.32
offices_range1_agents20_19;1;520;0.67
offices_range1_agents20_13;1;851;0.88
offices_range1_agents20_6;1;194;0.29
offices_range1_agents20_1;1;1342;1.25
offices_range1_agents20_3;1;144;0.47
offices_range1_agents20_2;1;526;0.61
offices_range1_agents20_17;1;626;0.74
offices_range1_agents20_11;1;111;0.26
offices_range1_agents20_9;1;116;0.26
offices_range1_agents20_8;1;306;0.44
offices_range1_agents20_4;1;133;0.32
offices_range1_agents20_15;1;116;0.35
offices_range1_agents20_0;1;542;0.58
