exp;success;longest_path;time
pyramid_range3_3d_agents275_19;0;0;119.95
pyramid_range3_3d_agents275_18;0;0;119.87
pyramid_range3_3d_agents275_13;0;0;119.85
pyramid_range3_3d_agents275_14;0;0;119.85
pyramid_range3_3d_agents275_2;0;0;119.92
pyramid_range3_3d_agents275_12;0;0;119.86
pyramid_range3_3d_agents275_0;0;0;119.88
pyramid_range3_3d_agents275_6;0;0;119.95
pyramid_range3_3d_agents275_16;0;0;119.82
pyramid_range3_3d_agents275_3;0;0;119.91
pyramid_range3_3d_agents275_4;0;0;119.75
pyramid_range3_3d_agents275_17;0;0;119.84
pyramid_range3_3d_agents275_7;0;0;119.85
pyramid_range3_3d_agents275_10;0;0;119.91
pyramid_range3_3d_agents275_8;0;0;119.95
pyramid_range3_3d_agents275_5;0;0;119.81
pyramid_range3_3d_agents275_9;0;0;119.9
pyramid_range3_3d_agents275_1;0;0;119.89
pyramid_range3_3d_agents275_11;0;0;119.78
pyramid_range3_3d_agents275_15;0;0;119.9
