exp;success;longest_path;time
pyramid_range3_3d_agents15_6;1;39;0.37
pyramid_range3_3d_agents15_8;1;172;0.75
pyramid_range3_3d_agents15_13;1;241;1.16
pyramid_range3_3d_agents15_7;1;146;0.61
pyramid_range3_3d_agents15_4;1;196;0.68
pyramid_range3_3d_agents15_1;1;219;1.01
pyramid_range3_3d_agents15_3;1;45;0.47
pyramid_range3_3d_agents15_12;1;281;0.55
pyramid_range3_3d_agents15_15;1;47;0.36
pyramid_range3_3d_agents15_18;1;123;0.67
pyramid_range3_3d_agents15_2;1;48;0.46
pyramid_range3_3d_agents15_11;1;29;0.33
pyramid_range3_3d_agents15_16;1;66;0.34
pyramid_range3_3d_agents15_9;1;31;0.34
pyramid_range3_3d_agents15_10;1;190;0.43
pyramid_range3_3d_agents15_17;1;15;0.29
pyramid_range3_3d_agents15_19;1;200;0.71
pyramid_range3_3d_agents15_0;1;205;0.87
pyramid_range3_3d_agents15_5;1;278;0.51
pyramid_range3_3d_agents15_14;1;259;2.4
