exp;success;longest_path;time
parallel_range4_agents20_14;1;201;0.58
parallel_range4_agents20_1;1;1036;6.02
parallel_range4_agents20_12;1;45;0.18
parallel_range4_agents20_7;1;81;0.5
parallel_range4_agents20_0;1;116;0.31
parallel_range4_agents20_19;1;56;0.22
parallel_range4_agents20_17;1;152;0.46
parallel_range4_agents20_3;1;180;0.53
parallel_range4_agents20_4;1;8220;98.42
parallel_range4_agents20_15;1;165;0.4
parallel_range4_agents20_16;1;126;0.44
parallel_range4_agents20_9;1;329;1.32
parallel_range4_agents20_5;1;2455;15.62
parallel_range4_agents20_13;1;78;0.25
parallel_range4_agents20_11;1;276;0.81
parallel_range4_agents20_6;1;133;0.72
parallel_range4_agents20_2;1;56;0.2
parallel_range4_agents20_8;1;99;0.71
parallel_range4_agents20_18;1;137;0.41
parallel_range4_agents20_10;1;73;0.32
