exp;success;longest_path;time
small_obstacles_range3_3d_agents60_16;1;312;37.58
small_obstacles_range3_3d_agents60_4;0;0;118.16
small_obstacles_range3_3d_agents60_15;0;0;118.99
small_obstacles_range3_3d_agents60_3;0;0;118.51
small_obstacles_range3_3d_agents60_18;1;490;65.76
small_obstacles_range3_3d_agents60_19;1;250;48.97
small_obstacles_range3_3d_agents60_5;0;0;118.92
small_obstacles_range3_3d_agents60_2;0;0;118.79
small_obstacles_range3_3d_agents60_17;0;0;119.05
small_obstacles_range3_3d_agents60_1;1;506;108.03
small_obstacles_range3_3d_agents60_7;1;255;53.23
small_obstacles_range3_3d_agents60_9;0;0;118.78
small_obstacles_range3_3d_agents60_13;1;158;28.76
small_obstacles_range3_3d_agents60_14;0;0;119.12
small_obstacles_range3_3d_agents60_8;1;451;79.92
small_obstacles_range3_3d_agents60_10;1;511;109.96
small_obstacles_range3_3d_agents60_11;0;0;118.97
small_obstacles_range3_3d_agents60_6;0;0;118.46
small_obstacles_range3_3d_agents60_12;0;0;119.14
small_obstacles_range3_3d_agents60_0;1;254;36.6
