exp;success;longest_path;time
small_obstacles_range3_3d_agents15_14;1;125;4.71
small_obstacles_range3_3d_agents15_17;1;51;4.19
small_obstacles_range3_3d_agents15_5;1;103;4.67
small_obstacles_range3_3d_agents15_1;1;678;7.81
small_obstacles_range3_3d_agents15_15;1;187;4.55
small_obstacles_range3_3d_agents15_2;1;351;4.55
small_obstacles_range3_3d_agents15_8;1;296;5.62
small_obstacles_range3_3d_agents15_18;1;176;4.76
small_obstacles_range3_3d_agents15_16;0;0;119.64
small_obstacles_range3_3d_agents15_11;1;283;5.25
small_obstacles_range3_3d_agents15_9;1;328;5.0
small_obstacles_range3_3d_agents15_13;1;101;4.71
small_obstacles_range3_3d_agents15_10;1;498;6.03
small_obstacles_range3_3d_agents15_19;1;104;4.75
small_obstacles_range3_3d_agents15_6;1;314;5.32
small_obstacles_range3_3d_agents15_0;1;220;5.12
small_obstacles_range3_3d_agents15_3;1;116;4.73
small_obstacles_range3_3d_agents15_4;1;2460;24.2
small_obstacles_range3_3d_agents15_7;1;323;6.16
small_obstacles_range3_3d_agents15_12;1;321;5.58
