exp;success;longest_path;time
offices_range1_agents30_5;1;146;0.38
offices_range1_agents30_15;1;454;1.09
offices_range1_agents30_18;1;138;0.38
offices_range1_agents30_6;1;259;0.88
offices_range1_agents30_17;1;526;2.04
offices_range1_agents30_13;1;285;0.84
offices_range1_agents30_0;1;338;0.84
offices_range1_agents30_9;1;147;1.04
offices_range1_agents30_4;1;578;2.51
offices_range1_agents30_7;1;293;0.78
offices_range1_agents30_3;1;1066;2.65
offices_range1_agents30_16;1;167;0.53
offices_range1_agents30_11;1;698;2.22
offices_range1_agents30_10;1;203;0.76
offices_range1_agents30_8;1;557;1.37
offices_range1_agents30_12;1;104;0.35
offices_range1_agents30_19;1;212;0.69
offices_range1_agents30_1;1;971;3.37
offices_range1_agents30_14;1;133;0.45
offices_range1_agents30_2;1;522;3.11
