exp;success;longest_path;time
pyramid_range3_3d_agents60_4;1;174;17.69
pyramid_range3_3d_agents60_17;0;0;119.84
pyramid_range3_3d_agents60_11;1;325;25.19
pyramid_range3_3d_agents60_9;1;371;25.92
pyramid_range3_3d_agents60_19;1;340;25.12
pyramid_range3_3d_agents60_7;0;0;119.81
pyramid_range3_3d_agents60_12;1;509;118.39
pyramid_range3_3d_agents60_13;1;237;22.09
pyramid_range3_3d_agents60_8;0;0;119.84
pyramid_range3_3d_agents60_16;1;191;19.7
pyramid_range3_3d_agents60_14;1;255;31.86
pyramid_range3_3d_agents60_6;0;0;119.82
pyramid_range3_3d_agents60_10;1;165;11.83
pyramid_range3_3d_agents60_18;0;0;119.88
pyramid_range3_3d_agents60_0;1;505;76.15
pyramid_range3_3d_agents60_1;1;531;91.18
pyramid_range3_3d_agents60_3;1;275;27.45
pyramid_range3_3d_agents60_2;1;1319;96.35
pyramid_range3_3d_agents60_15;1;326;38.0
pyramid_range3_3d_agents60_5;1;1041;115.46
