exp;success;longest_path;time
parallel_range4_agents40_10;1;334;4.71
parallel_range4_agents40_9;1;1696;48.93
parallel_range4_agents40_5;1;190;2.39
parallel_range4_agents40_3;0;0;119.9
parallel_range4_agents40_19;1;473;9.96
parallel_range4_agents40_11;1;337;7.1
parallel_range4_agents40_7;1;104;1.29
parallel_range4_agents40_16;1;185;4.4
parallel_range4_agents40_2;1;239;2.82
parallel_range4_agents40_0;1;368;5.27
parallel_range4_agents40_14;0;0;119.93
parallel_range4_agents40_17;1;76;1.27
parallel_range4_agents40_6;1;332;3.74
parallel_range4_agents40_8;1;134;1.53
parallel_range4_agents40_12;1;197;3.19
parallel_range4_agents40_13;1;291;4.33
parallel_range4_agents40_15;1;846;17.39
parallel_range4_agents40_1;1;1787;30.01
parallel_range4_agents40_18;1;90;1.48
parallel_range4_agents40_4;1;162;2.29
