exp;success;longest_path;time
offices_range1_agents175_13;0;0;111.58
offices_range1_agents175_15;0;0;106.42
offices_range1_agents175_14;0;0;107.06
offices_range1_agents175_16;0;0;108.66
offices_range1_agents175_4;0;0;111.75
offices_range1_agents175_3;0;0;101.02
offices_range1_agents175_7;0;0;111.13
offices_range1_agents175_0;0;0;107.42
offices_range1_agents175_9;0;0;104.5
offices_range1_agents175_11;0;0;106.38
offices_range1_agents175_5;0;0;106.43
offices_range1_agents175_18;0;0;108.21
offices_range1_agents175_8;0;0;107.71
offices_range1_agents175_19;0;0;108.84
offices_range1_agents175_1;0;0;106.55
offices_range1_agents175_2;0;0;110.65
offices_range1_agents175_10;0;0;108.71
offices_range1_agents175_17;0;0;105.98
offices_range1_agents175_12;0;0;112.09
offices_range1_agents175_6;0;0;107.93
