exp;success;longest_path;time
offices_range1_agents40_13;1;189;0.79
offices_range1_agents40_4;1;1727;8.51
offices_range1_agents40_0;1;386;7.03
offices_range1_agents40_1;1;1020;6.71
offices_range1_agents40_3;1;374;2.23
offices_range1_agents40_14;1;177;0.81
offices_range1_agents40_12;1;726;7.35
offices_range1_agents40_19;1;223;1.22
offices_range1_agents40_2;1;437;2.51
offices_range1_agents40_5;1;289;1.7
offices_range1_agents40_8;1;1497;22.45
offices_range1_agents40_11;1;664;19.95
offices_range1_agents40_10;1;383;2.26
offices_range1_agents40_9;1;666;3.49
offices_range1_agents40_18;1;500;4.26
offices_range1_agents40_6;1;1889;8.74
offices_range1_agents40_7;1;1840;8.3
offices_range1_agents40_15;0;0;119.13
offices_range1_agents40_16;1;193;1.49
offices_range1_agents40_17;1;628;2.23
