exp;success;longest_path;time
offices_range1_agents275_10;0;0;104.99
offices_range1_agents275_4;0;0;108.75
offices_range1_agents275_7;0;0;113.52
offices_range1_agents275_5;0;0;108.89
offices_range1_agents275_6;0;0;112.18
offices_range1_agents275_8;0;0;109.3
offices_range1_agents275_16;0;0;110.51
offices_range1_agents275_13;0;0;112.43
offices_range1_agents275_3;0;0;111.22
offices_range1_agents275_12;0;0;113.4
offices_range1_agents275_19;0;0;111.24
offices_range1_agents275_0;0;0;112.56
offices_range1_agents275_9;0;0;114.78
offices_range1_agents275_14;0;0;110.62
offices_range1_agents275_1;0;0;109.01
offices_range1_agents275_15;0;0;111.64
offices_range1_agents275_17;0;0;109.98
offices_range1_agents275_11;0;0;109.15
offices_range1_agents275_2;0;0;101.33
offices_range1_agents275_18;0;0;108.96
