exp;success;longest_path;time
small_obstacles_range3_3d_agents40_6;1;515;20.3
small_obstacles_range3_3d_agents40_9;1;523;75.18
small_obstacles_range3_3d_agents40_19;1;597;59.17
small_obstacles_range3_3d_agents40_1;1;1007;70.06
small_obstacles_range3_3d_agents40_10;0;0;119.08
small_obstacles_range3_3d_agents40_12;1;264;16.0
small_obstacles_range3_3d_agents40_5;1;506;66.76
small_obstacles_range3_3d_agents40_8;1;174;13.63
small_obstacles_range3_3d_agents40_13;1;133;14.42
small_obstacles_range3_3d_agents40_15;1;382;27.21
small_obstacles_range3_3d_agents40_2;1;513;51.8
small_obstacles_range3_3d_agents40_7;1;376;42.94
small_obstacles_range3_3d_agents40_17;1;122;9.16
small_obstacles_range3_3d_agents40_11;0;0;119.69
small_obstacles_range3_3d_agents40_14;1;508;49.04
small_obstacles_range3_3d_agents40_4;1;49;6.63
small_obstacles_range3_3d_agents40_0;1;462;45.33
small_obstacles_range3_3d_agents40_3;1;523;51.72
small_obstacles_range3_3d_agents40_16;1;625;90.25
small_obstacles_range3_3d_agents40_18;1;466;33.66
