id ; Experiment ; nb_agents ; cost
74 ; small_obstacles_range3_3d_agents ; 10 ; 191.0
75 ; small_obstacles_range3_3d_agents ; 20 ; 191.0
76 ; small_obstacles_range3_3d_agents ; 50 ; 193.0
77 ; small_obstacles_range3_3d_agents ; 10 ; 202.0
78 ; small_obstacles_range3_3d_agents ; 15 ; 206.0
79 ; small_obstacles_range3_3d_agents ; 5 ; 208.0
80 ; small_obstacles_range3_3d_agents ; 15 ; 209.0
81 ; small_obstacles_range3_3d_agents ; 40 ; 213.0
82 ; small_obstacles_range3_3d_agents ; 15 ; 216.0
83 ; small_obstacles_range3_3d_agents ; 20 ; 216.0
84 ; small_obstacles_range3_3d_agents ; 20 ; 219.0
85 ; small_obstacles_range3_3d_agents ; 50 ; 221.0
86 ; small_obstacles_range3_3d_agents ; 60 ; 222.0
87 ; small_obstacles_range3_3d_agents ; 60 ; 232.0
88 ; small_obstacles_range3_3d_agents ; 50 ; 238.0
89 ; small_obstacles_range3_3d_agents ; 15 ; 239.0
90 ; small_obstacles_range3_3d_agents ; 20 ; 247.0
91 ; small_obstacles_range3_3d_agents ; 15 ; 248.0
92 ; small_obstacles_range3_3d_agents ; 10 ; 261.0
93 ; small_obstacles_range3_3d_agents ; 30 ; 267.0
94 ; small_obstacles_range3_3d_agents ; 60 ; 268.0
95 ; small_obstacles_range3_3d_agents ; 60 ; 273.0
96 ; small_obstacles_range3_3d_agents ; 10 ; 276.0
97 ; small_obstacles_range3_3d_agents ; 15 ; 283.0
98 ; small_obstacles_range3_3d_agents ; 10 ; 301.0
99 ; small_obstacles_range3_3d_agents ; 20 ; 301.0
100 ; small_obstacles_range3_3d_agents ; 10 ; 307.0
101 ; small_obstacles_range3_3d_agents ; 10 ; 311.0
102 ; small_obstacles_range3_3d_agents ; 10 ; 314.0
103 ; small_obstacles_range3_3d_agents ; 15 ; 314.0
104 ; small_obstacles_range3_3d_agents ; 15 ; 321.0
105 ; small_obstacles_range3_3d_agents ; 30 ; 324.0
106 ; small_obstacles_range3_3d_agents ; 15 ; 328.0
107 ; small_obstacles_range3_3d_agents ; 15 ; 351.0
108 ; small_obstacles_range3_3d_agents ; 30 ; 366.0
109 ; small_obstacles_range3_3d_agents ; 50 ; 369.0
110 ; small_obstacles_range3_3d_agents ; 15 ; 371.0
111 ; small_obstacles_range3_3d_agents ; 60 ; 376.0
112 ; small_obstacles_range3_3d_agents ; 20 ; 378.0
113 ; small_obstacles_range3_3d_agents ; 60 ; 378.0
114 ; small_obstacles_range3_3d_agents ; 40 ; 382.0
115 ; small_obstacles_range3_3d_agents ; 50 ; 394.0
116 ; small_obstacles_range3_3d_agents ; 20 ; 396.0
117 ; small_obstacles_range3_3d_agents ; 50 ; 408.0
118 ; small_obstacles_range3_3d_agents ; 15 ; 436.0
119 ; small_obstacles_range3_3d_agents ; 40 ; 446.0
120 ; small_obstacles_range3_3d_agents ; 60 ; 450.0
121 ; small_obstacles_range3_3d_agents ; 10 ; 453.0
122 ; small_obstacles_range3_3d_agents ; 10 ; 457.0
123 ; small_obstacles_range3_3d_agents ; 30 ; 470.0
124 ; small_obstacles_range3_3d_agents ; 15 ; 473.0
125 ; small_obstacles_range3_3d_agents ; 30 ; 482.0
126 ; small_obstacles_range3_3d_agents ; 50 ; 482.0
127 ; small_obstacles_range3_3d_agents ; 50 ; 487.0
128 ; small_obstacles_range3_3d_agents ; 30 ; 492.0
129 ; small_obstacles_range3_3d_agents ; 20 ; 499.0
130 ; small_obstacles_range3_3d_agents ; 15 ; 508.0
131 ; small_obstacles_range3_3d_agents ; 60 ; 511.0
132 ; small_obstacles_range3_3d_agents ; 30 ; 519.0
133 ; small_obstacles_range3_3d_agents ; 20 ; 520.0
134 ; small_obstacles_range3_3d_agents ; 50 ; 525.0
135 ; small_obstacles_range3_3d_agents ; 30 ; 538.0
136 ; small_obstacles_range3_3d_agents ; 40 ; 538.0
137 ; small_obstacles_range3_3d_agents ; 30 ; 540.0
138 ; small_obstacles_range3_3d_agents ; 10 ; 545.0
139 ; small_obstacles_range3_3d_agents ; 20 ; 547.0
140 ; small_obstacles_range3_3d_agents ; 30 ; 547.0
141 ; small_obstacles_range3_3d_agents ; 40 ; 563.0
142 ; small_obstacles_range3_3d_agents ; 40 ; 570.0
143 ; small_obstacles_range3_3d_agents ; 20 ; 602.0
144 ; small_obstacles_range3_3d_agents ; 50 ; 607.0
145 ; small_obstacles_range3_3d_agents ; 30 ; 638.0
146 ; small_obstacles_range3_3d_agents ; 50 ; 640.0
147 ; small_obstacles_range3_3d_agents ; 30 ; 645.0
148 ; small_obstacles_range3_3d_agents ; 20 ; 665.0
149 ; small_obstacles_range3_3d_agents ; 40 ; 665.0
150 ; small_obstacles_range3_3d_agents ; 40 ; 731.0
151 ; small_obstacles_range3_3d_agents ; 15 ; 753.0
152 ; small_obstacles_range3_3d_agents ; 40 ; 758.0
153 ; small_obstacles_range3_3d_agents ; 40 ; 759.0
154 ; small_obstacles_range3_3d_agents ; 40 ; 764.0
155 ; small_obstacles_range3_3d_agents ; 40 ; 788.0
156 ; small_obstacles_range3_3d_agents ; 40 ; 864.0
157 ; small_obstacles_range3_3d_agents ; 15 ; 1213.0
