exp;success;longest_path;time
small_obstacles_range3_3d_agents200_6;0;0;110.75
small_obstacles_range3_3d_agents200_15;0;0;114.02
small_obstacles_range3_3d_agents200_1;0;0;112.08
small_obstacles_range3_3d_agents200_14;1;504;90.54
small_obstacles_range3_3d_agents200_0;0;0;111.18
small_obstacles_range3_3d_agents200_12;0;0;111.07
small_obstacles_range3_3d_agents200_8;1;545;92.96
small_obstacles_range3_3d_agents200_9;0;0;114.45
small_obstacles_range3_3d_agents200_10;1;553;96.89
small_obstacles_range3_3d_agents200_13;0;0;113.34
small_obstacles_range3_3d_agents200_5;0;0;112.98
small_obstacles_range3_3d_agents200_18;0;0;111.99
small_obstacles_range3_3d_agents200_2;0;0;112.58
small_obstacles_range3_3d_agents200_7;1;500;82.3
small_obstacles_range3_3d_agents200_17;0;0;110.5
small_obstacles_range3_3d_agents200_4;0;0;112.95
small_obstacles_range3_3d_agents200_19;0;0;113.47
small_obstacles_range3_3d_agents200_16;0;0;109.91
small_obstacles_range3_3d_agents200_11;0;0;110.84
small_obstacles_range3_3d_agents200_3;0;0;112.27
