exp;success;longest_path;time
pyramid_range3_3d_agents20_5;1;71;0.35
pyramid_range3_3d_agents20_16;1;57;0.33
pyramid_range3_3d_agents20_6;1;132;0.42
pyramid_range3_3d_agents20_19;1;81;0.64
pyramid_range3_3d_agents20_13;1;345;0.41
pyramid_range3_3d_agents20_11;1;239;0.44
pyramid_range3_3d_agents20_4;1;39;0.32
pyramid_range3_3d_agents20_2;1;172;0.49
pyramid_range3_3d_agents20_17;1;50;0.31
pyramid_range3_3d_agents20_1;1;139;0.41
pyramid_range3_3d_agents20_9;1;131;0.35
pyramid_range3_3d_agents20_0;1;67;0.32
pyramid_range3_3d_agents20_10;1;32;0.31
pyramid_range3_3d_agents20_14;1;246;0.51
pyramid_range3_3d_agents20_8;1;112;5.21
pyramid_range3_3d_agents20_15;1;205;0.5
pyramid_range3_3d_agents20_18;1;81;0.38
pyramid_range3_3d_agents20_3;1;327;0.61
pyramid_range3_3d_agents20_12;1;1105;2.0
pyramid_range3_3d_agents20_7;1;611;3.45
