exp;success;longest_path;time
small_obstacles_range3_3d_agents60_16;1;512;22.75
small_obstacles_range3_3d_agents60_4;1;531;28.92
small_obstacles_range3_3d_agents60_15;1;768;26.31
small_obstacles_range3_3d_agents60_3;1;505;17.28
small_obstacles_range3_3d_agents60_18;1;490;8.77
small_obstacles_range3_3d_agents60_19;1;250;8.35
small_obstacles_range3_3d_agents60_5;1;476;9.47
small_obstacles_range3_3d_agents60_2;1;507;15.61
small_obstacles_range3_3d_agents60_17;1;534;61.66
small_obstacles_range3_3d_agents60_1;1;923;21.19
small_obstacles_range3_3d_agents60_7;1;212;8.89
small_obstacles_range3_3d_agents60_9;1;367;10.71
small_obstacles_range3_3d_agents60_13;1;158;6.69
small_obstacles_range3_3d_agents60_14;1;147;7.7
small_obstacles_range3_3d_agents60_8;1;451;10.51
small_obstacles_range3_3d_agents60_10;1;425;11.48
small_obstacles_range3_3d_agents60_11;1;516;18.37
small_obstacles_range3_3d_agents60_6;1;510;15.98
small_obstacles_range3_3d_agents60_12;0;0;119.26
small_obstacles_range3_3d_agents60_0;1;478;20.03
