exp;success;longest_path;time
offices_range1_agents40_13;1;144;0.39
offices_range1_agents40_4;1;499;1.02
offices_range1_agents40_0;1;373;1.01
offices_range1_agents40_1;1;179;1.08
offices_range1_agents40_3;1;488;0.81
offices_range1_agents40_14;1;649;1.25
offices_range1_agents40_12;1;322;0.68
offices_range1_agents40_19;1;126;0.36
offices_range1_agents40_2;1;303;0.57
offices_range1_agents40_5;1;176;0.47
offices_range1_agents40_8;1;673;2.6
offices_range1_agents40_11;1;147;0.73
offices_range1_agents40_10;1;122;0.41
offices_range1_agents40_9;1;316;0.65
offices_range1_agents40_18;1;313;0.85
offices_range1_agents40_6;1;298;0.76
offices_range1_agents40_7;1;122;0.43
offices_range1_agents40_15;1;448;0.79
offices_range1_agents40_16;1;110;0.36
offices_range1_agents40_17;1;151;0.38
