exp;success;longest_path;time
pyramid_range3_3d_agents40_4;1;92;1.16
pyramid_range3_3d_agents40_0;1;159;0.95
pyramid_range3_3d_agents40_11;1;408;1.02
pyramid_range3_3d_agents40_9;1;820;7.84
pyramid_range3_3d_agents40_19;1;172;0.75
pyramid_range3_3d_agents40_5;1;505;2.78
pyramid_range3_3d_agents40_14;1;192;1.07
pyramid_range3_3d_agents40_7;1;115;0.62
pyramid_range3_3d_agents40_16;1;225;0.87
pyramid_range3_3d_agents40_3;1;139;0.7
pyramid_range3_3d_agents40_8;1;216;2.7
pyramid_range3_3d_agents40_18;1;114;0.7
pyramid_range3_3d_agents40_1;1;2539;13.03
pyramid_range3_3d_agents40_2;1;215;1.7
pyramid_range3_3d_agents40_17;1;346;0.87
pyramid_range3_3d_agents40_10;1;294;1.46
pyramid_range3_3d_agents40_12;1;456;1.94
pyramid_range3_3d_agents40_6;1;520;1.98
pyramid_range3_3d_agents40_15;1;484;1.72
pyramid_range3_3d_agents40_13;1;501;2.18
