exp;success;longest_path;time
pyramid_range3_3d_agents175_1;1;250;8.66
pyramid_range3_3d_agents175_11;1;106;4.43
pyramid_range3_3d_agents175_13;1;209;6.58
pyramid_range3_3d_agents175_0;1;219;7.59
pyramid_range3_3d_agents175_8;1;401;18.73
pyramid_range3_3d_agents175_2;0;0;119.8
pyramid_range3_3d_agents175_5;1;537;23.91
pyramid_range3_3d_agents175_16;1;522;27.59
pyramid_range3_3d_agents175_6;1;285;8.25
pyramid_range3_3d_agents175_3;0;0;119.47
pyramid_range3_3d_agents175_4;1;1917;74.66
pyramid_range3_3d_agents175_17;1;634;15.48
pyramid_range3_3d_agents175_18;1;327;10.19
pyramid_range3_3d_agents175_14;1;311;10.63
pyramid_range3_3d_agents175_9;0;0;119.58
pyramid_range3_3d_agents175_15;1;348;11.85
pyramid_range3_3d_agents175_7;1;287;13.98
pyramid_range3_3d_agents175_12;1;413;25.44
pyramid_range3_3d_agents175_10;1;860;80.81
pyramid_range3_3d_agents175_19;1;452;26.78
