exp;success;longest_path;time
parallel_range4_agents100_7;1;310;2.24
parallel_range4_agents100_4;1;1554;18.47
parallel_range4_agents100_16;1;378;3.59
parallel_range4_agents100_14;1;1669;12.74
parallel_range4_agents100_12;1;616;7.64
parallel_range4_agents100_15;1;1064;16.61
parallel_range4_agents100_5;1;362;3.33
parallel_range4_agents100_8;1;738;8.49
parallel_range4_agents100_9;1;729;6.05
parallel_range4_agents100_19;1;2262;25.82
parallel_range4_agents100_0;1;1847;70.83
parallel_range4_agents100_10;1;4109;46.95
parallel_range4_agents100_3;1;256;1.92
parallel_range4_agents100_18;0;0;119.67
parallel_range4_agents100_13;1;1427;14.38
parallel_range4_agents100_1;1;306;2.4
parallel_range4_agents100_2;1;381;5.62
parallel_range4_agents100_17;1;2019;92.29
parallel_range4_agents100_11;1;1333;26.97
parallel_range4_agents100_6;1;524;4.89
