exp;success;longest_path;time
small_obstacles_range3_3d_agents40_6;1;509;6.86
small_obstacles_range3_3d_agents40_9;1;127;5.45
small_obstacles_range3_3d_agents40_19;1;1192;16.23
small_obstacles_range3_3d_agents40_1;1;605;16.3
small_obstacles_range3_3d_agents40_10;1;514;7.77
small_obstacles_range3_3d_agents40_12;1;524;22.89
small_obstacles_range3_3d_agents40_5;1;507;10.04
small_obstacles_range3_3d_agents40_8;1;174;5.26
small_obstacles_range3_3d_agents40_13;1;133;5.54
small_obstacles_range3_3d_agents40_15;1;231;6.18
small_obstacles_range3_3d_agents40_2;1;513;8.43
small_obstacles_range3_3d_agents40_7;1;376;6.79
small_obstacles_range3_3d_agents40_17;1;213;4.62
small_obstacles_range3_3d_agents40_11;1;501;8.55
small_obstacles_range3_3d_agents40_14;1;596;8.77
small_obstacles_range3_3d_agents40_4;1;83;4.88
small_obstacles_range3_3d_agents40_0;1;511;6.71
small_obstacles_range3_3d_agents40_3;1;404;6.07
small_obstacles_range3_3d_agents40_16;1;484;7.72
small_obstacles_range3_3d_agents40_18;1;1048;11.54
