exp;success;longest_path;time
offices_range1_agents200_4;1;2521;64.6
offices_range1_agents200_11;0;0;87.93
offices_range1_agents200_6;1;2965;91.68
offices_range1_agents200_8;0;0;99.02
offices_range1_agents200_1;0;0;91.39
offices_range1_agents200_18;0;0;93.24
offices_range1_agents200_17;0;0;95.14
offices_range1_agents200_7;0;0;105.71
offices_range1_agents200_14;0;0;91.98
offices_range1_agents200_9;1;3184;102.39
offices_range1_agents200_0;0;0;108.31
offices_range1_agents200_5;0;0;84.43
offices_range1_agents200_10;0;0;99.83
offices_range1_agents200_3;0;0;110.38
offices_range1_agents200_19;0;0;103.06
offices_range1_agents200_15;0;0;104.76
offices_range1_agents200_16;0;0;102.14
offices_range1_agents200_2;0;0;101.3
offices_range1_agents200_13;0;0;80.26
offices_range1_agents200_12;0;0;108.23
