exp;success;longest_path;time
parallel_range4_agents15_10;1;112;0.11
parallel_range4_agents15_13;1;1077;1.31
parallel_range4_agents15_17;1;145;0.15
parallel_range4_agents15_5;1;365;0.34
parallel_range4_agents15_9;1;89;0.17
parallel_range4_agents15_14;1;124;0.31
parallel_range4_agents15_16;1;99;0.11
parallel_range4_agents15_19;1;81;0.12
parallel_range4_agents15_1;1;149;0.12
parallel_range4_agents15_15;1;73;0.11
parallel_range4_agents15_11;1;181;0.15
parallel_range4_agents15_18;1;111;0.14
parallel_range4_agents15_0;1;85;0.15
parallel_range4_agents15_4;1;107;0.12
parallel_range4_agents15_2;1;962;1.29
parallel_range4_agents15_6;1;168;0.11
parallel_range4_agents15_8;1;204;0.14
parallel_range4_agents15_12;1;72;0.1
parallel_range4_agents15_3;1;111;0.13
parallel_range4_agents15_7;1;145;0.14
