exp;success;longest_path;time
small_obstacles_range3_3d_agents50_7;1;509;14.3
small_obstacles_range3_3d_agents50_5;1;549;8.24
small_obstacles_range3_3d_agents50_8;1;514;57.96
small_obstacles_range3_3d_agents50_9;1;1147;35.19
small_obstacles_range3_3d_agents50_16;1;576;11.39
small_obstacles_range3_3d_agents50_2;1;547;29.66
small_obstacles_range3_3d_agents50_13;1;520;10.18
small_obstacles_range3_3d_agents50_3;1;503;12.91
small_obstacles_range3_3d_agents50_11;1;339;8.95
small_obstacles_range3_3d_agents50_15;1;312;7.07
small_obstacles_range3_3d_agents50_17;1;558;18.95
small_obstacles_range3_3d_agents50_12;1;127;6.75
small_obstacles_range3_3d_agents50_6;1;347;6.18
small_obstacles_range3_3d_agents50_0;1;515;22.64
small_obstacles_range3_3d_agents50_10;1;799;15.61
small_obstacles_range3_3d_agents50_14;1;334;7.13
small_obstacles_range3_3d_agents50_18;1;148;6.64
small_obstacles_range3_3d_agents50_4;1;427;6.78
small_obstacles_range3_3d_agents50_19;1;1014;68.71
small_obstacles_range3_3d_agents50_1;1;262;7.06
