exp;success;longest_path;time
pyramid_range3_3d_agents250_16;1;267;16.42
pyramid_range3_3d_agents250_14;0;0;118.49
pyramid_range3_3d_agents250_2;1;336;16.65
pyramid_range3_3d_agents250_0;1;494;73.14
pyramid_range3_3d_agents250_11;1;748;32.53
pyramid_range3_3d_agents250_8;0;0;118.89
pyramid_range3_3d_agents250_5;0;0;119.16
pyramid_range3_3d_agents250_6;0;0;119.17
pyramid_range3_3d_agents250_18;0;0;117.95
pyramid_range3_3d_agents250_13;1;471;112.19
pyramid_range3_3d_agents250_12;0;0;119.03
pyramid_range3_3d_agents250_19;0;0;118.82
pyramid_range3_3d_agents250_9;0;0;118.98
pyramid_range3_3d_agents250_10;0;0;118.45
pyramid_range3_3d_agents250_1;0;0;118.86
pyramid_range3_3d_agents250_3;0;0;119.47
pyramid_range3_3d_agents250_17;1;490;44.78
pyramid_range3_3d_agents250_15;0;0;118.39
pyramid_range3_3d_agents250_4;0;0;118.86
pyramid_range3_3d_agents250_7;1;707;113.96
