exp;success;longest_path;time
offices_range1_agents225_9;0;0;80.04
offices_range1_agents225_1;0;0;82.27
offices_range1_agents225_13;0;0;75.02
offices_range1_agents225_11;0;0;80.05
offices_range1_agents225_16;0;0;103.15
offices_range1_agents225_19;0;0;90.05
offices_range1_agents225_3;0;0;89.61
offices_range1_agents225_15;0;0;93.76
offices_range1_agents225_6;0;0;75.98
offices_range1_agents225_10;0;0;92.02
offices_range1_agents225_0;0;0;89.66
offices_range1_agents225_8;0;0;80.52
offices_range1_agents225_18;0;0;71.63
offices_range1_agents225_7;0;0;90.36
offices_range1_agents225_5;0;0;79.8
offices_range1_agents225_12;0;0;76.73
offices_range1_agents225_17;0;0;106.5
offices_range1_agents225_14;0;0;91.61
offices_range1_agents225_4;0;0;67.15
offices_range1_agents225_2;0;0;107.27
