exp;success;longest_path;time
small_obstacles_range3_3d_agents300_9;0;0;112.77
small_obstacles_range3_3d_agents300_19;0;0;115.68
small_obstacles_range3_3d_agents300_18;0;0;117.27
small_obstacles_range3_3d_agents300_10;0;0;113.96
small_obstacles_range3_3d_agents300_4;1;347;88.23
small_obstacles_range3_3d_agents300_5;0;0;114.83
small_obstacles_range3_3d_agents300_15;0;0;114.2
small_obstacles_range3_3d_agents300_17;0;0;114.28
small_obstacles_range3_3d_agents300_12;0;0;96.2
small_obstacles_range3_3d_agents300_7;0;0;114.23
small_obstacles_range3_3d_agents300_8;0;0;110.17
small_obstacles_range3_3d_agents300_6;0;0;113.12
small_obstacles_range3_3d_agents300_11;0;0;110.97
small_obstacles_range3_3d_agents300_2;0;0;112.45
small_obstacles_range3_3d_agents300_3;0;0;113.71
small_obstacles_range3_3d_agents300_13;0;0;112.09
small_obstacles_range3_3d_agents300_14;0;0;112.96
small_obstacles_range3_3d_agents300_0;0;0;114.75
small_obstacles_range3_3d_agents300_16;0;0;111.79
small_obstacles_range3_3d_agents300_1;0;0;111.11
